datetime,time,Amount_HYPE_HyperEVM,price_HYPE_HyperEVM,price_HYPE_HyperCORE,delta_USD,arb_profit,block_number
2025-03-26 13:40:36+00:00,2025-03-26 13:40:36.029688385+00:00,1029.9318824,15.11352267,15.251,0.1374773299999994,141.59228527422536,1625479
2025-03-24 03:18:56+00:00,2025-03-24 03:18:58.063894346+00:00,2770.4107551,16.29741553,16.348,0.0505844700000004,140.13975972903452,1516979
2025-03-26 15:21:18+00:00,2025-03-26 15:21:18.025579461+00:00,645.3,14.12622674,14.337,0.2107732599999998,136.0119846779999,1628601
2025-03-26 15:22:12+00:00,2025-03-26 15:22:12.092497481+00:00,637.58,14.53011502,14.738,0.2078849799999993,132.5433055483996,1628629
2025-03-26 16:15:20+00:00,2025-03-26 16:15:20.014055688+00:00,700.40174589,14.43602887,14.624,0.1879711300000011,131.65530762891692,1630276
2025-03-28 15:34:04+00:00,2025-03-28 15:34:11.295579652+00:00,1000.0,13.64885303,13.776,0.12714697,127.14697000000008,1718226
2025-03-27 01:28:14+00:00,2025-03-27 01:28:14.020961423+00:00,3066.6402514,14.67491016,14.716,0.0410898399999997,126.00775726758488,1647416
2025-03-26 15:51:46+00:00,2025-03-26 15:51:46.047458755+00:00,1500.0,14.63208655,14.712,0.0799134499999993,119.87017499999908,1629545
2025-03-26 04:57:38+00:00,2025-03-26 04:57:39.048208620+00:00,2106.5788826,15.64677499,15.702,0.0552250099999991,116.33583985737198,1609267
2025-03-26 20:12:44+00:00,2025-03-26 20:12:44.015937141+00:00,1239.0113217,14.19407793,14.287,0.0929220700000001,115.13149676580016,1637635
2025-03-26 14:31:02+00:00,2025-03-26 14:31:02.772062934+00:00,1120.003096,13.95390005,14.056,0.1020999499999995,114.35226010144464,1627043
2025-03-26 14:14:46+00:00,2025-03-26 14:14:46.193681572+00:00,2404.1568605015104,14.07026894,14.115,0.0447310600000001,107.54048477650508,1626538
2025-03-24 17:52:02+00:00,2025-03-24 17:52:02.063870984+00:00,1000.0,16.8882764,16.992,0.1037236000000021,103.72360000000214,1543994
2025-03-28 20:38:26+00:00,2025-03-28 20:38:26.506867419+00:00,3794.532553022343,13.37488233,13.402,0.027117669999999,102.89888157711395,1727661
2025-03-27 21:43:58+00:00,2025-03-27 21:43:58.041804375+00:00,588.9340717,14.8788817,15.053,0.1741182999999999,102.54419937648208,1685052
2025-03-26 15:39:12+00:00,2025-03-26 15:39:12.225967984+00:00,1045.0449,14.06107854,14.158,0.096921459999999,101.28727747355298,1629156
2025-03-24 14:41:56+00:00,2025-03-24 14:41:57.052674736+00:00,2444.7681994,17.08260728,17.124,0.0413927199999974,101.19560554266224,1538100
2025-03-28 23:49:04+00:00,2025-03-28 23:49:10.029332227+00:00,940.0,13.30864594,13.412,0.1033540600000009,97.15281640000086,1733571
2025-03-24 16:39:58+00:00,2025-03-24 16:39:58.032227020+00:00,531.5,16.73136025,16.911,0.1796397499999997,95.47852712499989,1541759
2025-03-26 15:17:06+00:00,2025-03-26 15:17:06.109337191+00:00,246.204563679601,12.91233035,13.29,0.3776696499999996,92.98399139327752,1628471
2025-03-25 04:08:46+00:00,2025-03-25 04:08:46.559362449+00:00,1000.0,16.11844889,16.21,0.091551110000001,91.55111000000105,1563112
2025-03-28 23:50:40+00:00,2025-03-28 23:50:40.035011006+00:00,1000.0,13.30864594,13.399,0.0903540599999992,90.35405999999924,1733620
2025-03-28 05:02:18+00:00,2025-03-28 05:02:26.145316191+00:00,1242.0303649,14.11287902,14.183,0.0701209800000004,87.09238637654616,1698641
2025-03-27 21:51:22+00:00,2025-03-27 21:51:28.135490690+00:00,587.71128863,14.8788817,15.024,0.1451182999999982,85.2876630967939,1685282
2025-03-26 15:23:00+00:00,2025-03-26 15:23:00.071505173+00:00,942.4,14.82638008,14.914,0.0876199199999998,82.57301260799986,1628653
2025-03-27 15:55:18+00:00,2025-03-27 15:55:18.009178257+00:00,1774.2834523,14.41552458,14.462,0.0464754200000001,82.46056864469274,1674244
2025-03-26 15:21:48+00:00,2025-03-26 15:21:48.062662485+00:00,450.0,14.27740995,14.45,0.1725900500000001,77.66552250000007,1628616
2025-03-26 16:15:16+00:00,2025-03-26 16:15:16.054829354+00:00,515.0,14.43602887,14.585,0.1489711300000014,76.72013195000072,1630274
2025-03-28 11:59:16+00:00,2025-03-28 11:59:16.167781588+00:00,1000.0,13.87868474,13.955,0.0763152599999994,76.31525999999944,1711567
2025-03-26 18:48:54+00:00,2025-03-26 18:48:54.199315837+00:00,10000.0,13.78638746,13.794,0.0076125400000002,76.12540000000223,1635036
2025-03-27 14:47:00+00:00,2025-03-27 14:47:00.429170678+00:00,1727.3,14.40943278,14.453,0.0435672199999999,75.25365910599983,1672177
2025-03-28 22:32:12+00:00,2025-03-28 22:32:26.524913505+00:00,638.0,13.17646179,13.294,0.117538210000001,74.9893779800007,1731188
2025-03-26 15:45:38+00:00,2025-03-26 15:45:38.087178339+00:00,154.03278616,14.01464163,14.484,0.4693583700000001,72.29657743861618,1629355
2025-03-28 16:27:04+00:00,2025-03-28 16:27:08.937414859+00:00,1380.4745622,13.56652606,13.617,0.0504739400000016,69.67799022401128,1719869
2025-03-27 08:57:16+00:00,2025-03-27 08:57:16.090038765+00:00,1900.0,14.44986029,14.486,0.0361397100000004,68.66544900000093,1661336
2025-03-24 16:09:28+00:00,2025-03-24 16:09:28.074677483+00:00,870.0,16.99272006,17.071,0.0782799400000016,68.1035478000014,1540814
2025-03-27 21:57:44+00:00,2025-03-27 21:57:45.812511960+00:00,1171.1027169,15.02801502,15.085,0.056984980000001,66.73526490049342,1685479
